id_str,user_id_str,in_reply_to_status_id_str,in_reply_to_user_id_str,created_at,in_reply_to_screen_name,source,user_name,user_screen_name,user_created_at,user_statuses_count,user_description,user_location,user_verified,user_followers_count,user_friends_count,user_url,text,entities_hashtags,entities_urls,entities_user_mentions,retweeted_status_id
997002547301965825,2462316943,,,2018-05-17 06:35:05,,Twitter for iPhone,Wytham Woods,WythamWoods1,Thu Apr 24 22:29:38 +0000 2014,1569,Wytham Woods are Oxford University's research woodlands. The Woods are one of the most researched areas of land in the world.,"Wytham, Oxfordshire",False,1718,317,https://t.co/6nPdBjqhi4,Bee-autiful! It’s great to see so many of our @OxfordPlanBee hotels going up around the city of #Oxford Lots of roo… https://t.co/af5Hd85xBt,"[{'text': 'Oxford', 'indices': [96, 103]}]","[{'url': 'https://t.co/af5Hd85xBt', 'expanded_url': 'https://twitter.com/i/web/status/997002547301965825', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]","[{'screen_name': 'OxfordPlanBee', 'name': 'Oxford Plan Bee', 'id': 908317286833979392, 'id_str': '908317286833979392', 'indices': [46, 60]}]",
997002447536164864,542789941,,,2018-05-17 06:34:41,,Twitter Lite,JDP,JDP_witters,Sun Apr 01 19:21:40 +0000 2012,545,"Excited by new and shiny things, restaurants, bars, galleries / exhibits, film festivals.  Working in Media, I find myself attracted creativity & brilliance.",,False,70,332,,what if all these new flats in London had to have small trees and flowering plants on their balconies.  The no. of… https://t.co/rU2HDW7R1K,[],"[{'url': 'https://t.co/rU2HDW7R1K', 'expanded_url': 'https://twitter.com/i/web/status/997002447536164864', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [116, 139]}]",[],
997002429467111424,29897850,,,2018-05-17 06:34:37,,Twitter for iPhone,sic,kimvie,Thu Apr 09 02:32:30 +0000 2009,376151,(stupidity is contagious),,False,2575,5002,,"RT @britishbee: Obituary for Scottish beekeeper, Ian Craig, who spent many years running beekeeping exams and received an MBE from the Quee…",[],[],"[{'screen_name': 'britishbee', 'name': 'BBKA', 'id': 47140175, 'id_str': '47140175', 'indices': [3, 14]}]",993404102984990720
997002234683641857,29897850,,,2018-05-17 06:33:50,,Twitter for iPhone,sic,kimvie,Thu Apr 09 02:32:30 +0000 2009,376151,(stupidity is contagious),,False,2575,5002,,RT @FarmFairyCrafts: CNN: What Will Happen When the #Bees Disappear? https://t.co/M3pNvDhHyP https://t.co/a2JCl4OX2w,"[{'text': 'Bees', 'indices': [52, 57]}]","[{'url': 'https://t.co/M3pNvDhHyP', 'expanded_url': 'http://cnn.it/1zM2wIt', 'display_url': 'cnn.it/1zM2wIt', 'indices': [69, 92]}]","[{'screen_name': 'FarmFairyCrafts', 'name': 'Farm Fairy Crafts', 'id': 2680729040, 'id_str': '2680729040', 'indices': [3, 19]}]",996951001767776256
997002095420207104,732817420902141952,,,2018-05-17 06:33:17,,SocialOomph,EventPlanning Bee,PlanniblogEvent,Wed May 18 06:17:43 +0000 2016,3653,One planet is all you get. Serving up #EventPlanning tweets for #bhive. Intro video https://t.co/OTHn1KV2rk #savethebees,"Toronto, ON",False,118,54,https://t.co/QVJkAKtOOy,The 'Big Easy' to Host Book Lovers Con's Debut in 2019 #EventPlanning #bees https://t.co/e0FtBuAGNa,"[{'text': 'EventPlanning', 'indices': [55, 69]}, {'text': 'bees', 'indices': [70, 75]}]","[{'url': 'https://t.co/e0FtBuAGNa', 'expanded_url': 'http://dld.bz/gPfVU', 'display_url': 'dld.bz/gPfVU', 'indices': [76, 99]}]",[],
997001757023723520,29897850,,,2018-05-17 06:31:56,,Twitter for iPhone,sic,kimvie,Thu Apr 09 02:32:30 +0000 2009,376151,(stupidity is contagious),,False,2575,5002,,RT @Unbeelievable: 🐝 Bee propolis may be the secret to tacking superbugs like MRSA https://t.co/Buir3zjqpd @newsundayherald #antibiotics #n…,"[{'text': 'antibiotics', 'indices': [124, 136]}]","[{'url': 'https://t.co/Buir3zjqpd', 'expanded_url': 'http://www.heraldscotland.com/news/14536294.VIDEO__Experts_say_bees_hold_the_secret_to_tackling_human_infections/', 'display_url': 'heraldscotland.com/news/14536294.…', 'indices': [83, 106]}]","[{'screen_name': 'Unbeelievable', 'name': 'UnBEElievable Health', 'id': 56712819, 'id_str': '56712819', 'indices': [3, 17]}, {'screen_name': 'newsundayherald', 'name': 'sunday herald', 'id': 251219812, 'id_str': '251219812', 'indices': [107, 123]}]",994124581903446016
997000286748069890,412037761,,,2018-05-17 06:26:06,,Twitter for iPad,Steve,stevie_bro,Mon Nov 14 05:52:21 +0000 2011,90798,,Quandamooka Country QLD 🇦🇺,False,2249,5000,,RT @jagungal1: The @Aust_Parliament #bees also get their own solar panel to power the sensor array. An ingenious learning algorythm inside…,"[{'text': 'bees', 'indices': [36, 41]}]",[],"[{'screen_name': 'jagungal1', 'name': 'cormac farrell', 'id': 903255950, 'id_str': '903255950', 'indices': [3, 13]}, {'screen_name': 'Aust_Parliament', 'name': 'Australian Parliament House', 'id': 3320990216, 'id_str': '3320990216', 'indices': [19, 35]}]",996989451392843776
997000235669864448,412037761,,,2018-05-17 06:25:54,,Twitter for iPad,Steve,stevie_bro,Mon Nov 14 05:52:21 +0000 2011,90798,,Quandamooka Country QLD 🇦🇺,False,2249,5000,,RT @jagungal1: The @Aust_Parliament #bees are now online thanks to an @OSBeehives IoT sensor pack! Installed on the top cover of the @Aurec…,"[{'text': 'bees', 'indices': [36, 41]}]",[],"[{'screen_name': 'jagungal1', 'name': 'cormac farrell', 'id': 903255950, 'id_str': '903255950', 'indices': [3, 13]}, {'screen_name': 'Aust_Parliament', 'name': 'Australian Parliament House', 'id': 3320990216, 'id_str': '3320990216', 'indices': [19, 35]}, {'screen_name': 'OSBeehives', 'name': 'OSBeehives', 'id': 1847951166, 'id_str': '1847951166', 'indices': [70, 81]}]",996986863649832960
997000222999007232,71423326,,,2018-05-17 06:25:51,,Paper.li,Blockage Free,blockagefree,Fri Sep 04 01:52:44 +0000 2009,20238,Hi! Let`s make better choices and clear those blockages. Healthwise and everything,"Tokyo, Japan",False,15976,10759,http://t.co/nhUKQYYN,The latest Inspiration! https://t.co/fXT1FedJbH #bees,"[{'text': 'bees', 'indices': [48, 53]}]","[{'url': 'https://t.co/fXT1FedJbH', 'expanded_url': 'https://paper.li/blockagefree/1320992735?edition_id=20f39f40-599b-11e8-8124-0cc47a0d1605', 'display_url': 'paper.li/blockagefree/1…', 'indices': [24, 47]}]",[],
997000059714703362,2680729040,,,2018-05-17 06:25:12,,The Social Jukebox,Farm Fairy Crafts,FarmFairyCrafts,Fri Jul 25 23:29:36 +0000 2014,688606,Solstice Farm ATX. Organic Veggies & OysterShrooms. Therapeutic Flax HotCold Pads by a PT & Yoga Inst. Org. Medicinal Lotion by a L.Ac. https://t.co/97b7ifOqmj,"Austin, Texas",False,28325,21048,https://t.co/jVLwHzoYuS,"Enjoy Fresh, Sweet Citrus Flavor with This Homemade Herb-Infused Orange Jam. https://t.co/X0DQNJZ79x #mthrearthliving #Bees #Honey","[{'text': 'mthrearthliving', 'indices': [101, 117]}, {'text': 'Bees', 'indices': [118, 123]}, {'text': 'Honey', 'indices': [124, 130]}]","[{'url': 'https://t.co/X0DQNJZ79x', 'expanded_url': 'http://bit.ly/19hLG8V', 'display_url': 'bit.ly/19hLG8V', 'indices': [77, 100]}]",[],
997000023337562112,24435714,,,2018-05-17 06:25:03,,Crowdfire - Go Big,Jeff Thompson,jeffjthompson,Sat Mar 14 21:46:49 +0000 2009,55506,"Field Service Engineer. Love F1, BTCC, Fast Cars, Golf, Science, Only Fools@Horses Fan, Beer Professional, Panda @ Elephant lover.  More a Mashup Tweeter :-)",Belfast born # Norfolk living,False,4125,4983,,"Reposting @jonnybentley360:
Manchester Bee mural in the printworks! .
.
.
.
.
#mural #bee #manchester #360… https://t.co/VSF9HVl8QO","[{'text': 'mural', 'indices': [78, 84]}, {'text': 'bee', 'indices': [85, 89]}, {'text': 'manchester', 'indices': [90, 101]}]","[{'url': 'https://t.co/VSF9HVl8QO', 'expanded_url': 'https://twitter.com/i/web/status/997000023337562112', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [108, 131]}]","[{'screen_name': 'Jonnybentley360', 'name': 'Jonathan Bentley', 'id': 981883889714163712, 'id_str': '981883889714163712', 'indices': [10, 26]}]",
996999694403424256,822568250227785728,,,2018-05-17 06:23:45,,Twitter for iPhone,Patricia #NHSLove,loveisbrilliant,Fri Jan 20 22:15:28 +0000 2017,108893,#universalbasicincome is universal love is universal democracy Money is a social convention here to make life easier #BuildingTheFloor for Democracy,,False,2780,2700,,"RT @Bham_FOE: EXCITING NEWS! The #GreatBritishBeeCount starts TODAY!  Find out more here...

https://t.co/ayKEheWUOW

#savethebees","[{'text': 'GreatBritishBeeCount', 'indices': [33, 54]}, {'text': 'savethebees', 'indices': [118, 130]}]","[{'url': 'https://t.co/ayKEheWUOW', 'expanded_url': 'https://friendsoftheearth.uk/bee-count', 'display_url': 'friendsoftheearth.uk/bee-count', 'indices': [93, 116]}]","[{'screen_name': 'Bham_FOE', 'name': 'Birmingham FOE', 'id': 41182394, 'id_str': '41182394', 'indices': [3, 12]}]",996993719520899074
996999375963475968,4821729976,,,2018-05-17 06:22:29,,Twitter Web Client,portsmouthfoe,portsmouthfoe,Sun Jan 17 17:51:40 +0000 2016,274,"A friendly group of #volunteers who want to connect more people with the #environment and persuade politicians, businesses and others to see things differently","Portsmouth, England",False,152,243,https://t.co/RaQiwQ7CVI,Today's the start of the #GreatBritishBeeCount ! #bees #nature #environment https://t.co/kmiZq5aIef,"[{'text': 'GreatBritishBeeCount', 'indices': [25, 46]}, {'text': 'bees', 'indices': [49, 54]}, {'text': 'nature', 'indices': [55, 62]}, {'text': 'environment', 'indices': [63, 75]}]","[{'url': 'https://t.co/kmiZq5aIef', 'expanded_url': 'https://twitter.com/friends_earth/status/996438183826132992', 'display_url': 'twitter.com/friends_earth/…', 'indices': [76, 99]}]",[],
996999260670488576,1219738284,,,2018-05-17 06:22:01,,Twitter for Android,Streatham Common,Rookery100,Mon Feb 25 20:44:30 +0000 2013,2714,The Friends of Streatham Common is a voluntary organisation to support the preservation and use of #Streatham Common and the Rookery. We run #StreathamKiteDay!,"Streatham Common, SW16",False,3457,1705,https://t.co/BQOgOSLziH,RT @friends_earth: @woolandthegang Get ready for the #GreatBritishBeeCount! Download from Thursday and get spotting #bees! 🐝 https://t.co/s…,"[{'text': 'GreatBritishBeeCount', 'indices': [53, 74]}, {'text': 'bees', 'indices': [116, 121]}]",[],"[{'screen_name': 'friends_earth', 'name': 'Friends of the Earth', 'id': 20329672, 'id_str': '20329672', 'indices': [3, 17]}, {'screen_name': 'woolandthegang', 'name': 'Wool and The Gang', 'id': 20341586, 'id_str': '20341586', 'indices': [19, 34]}]",996794244403748864
996998984504938496,733220612185968641,,,2018-05-17 06:20:55,,Twitter for iPhone,Judith Barnard,BarnardJudith,Thu May 19 08:59:51 +0000 2016,555,"Web Officer For Beds & Northants branch of Butterfly Conservation 
 & Care Administrator for MNDA",,False,120,92,,RT @SonnyBeez: Wanna help #bees? Of course you do. Here's an easy way YOU can help them: https://t.co/AXkhe5z4oz,"[{'text': 'bees', 'indices': [26, 31]}]",[],"[{'screen_name': 'SonnyBeez', 'name': 'SonnyBee', 'id': 589164746, 'id_str': '589164746', 'indices': [3, 13]}]",996856919108280323
996998789721395200,926082856761397250,,,2018-05-17 06:20:09,,Hootsuite,Do Good In Brentwood,DoGoodBrentwood,Thu Nov 02 13:45:33 +0000 2017,1664,Take an idea 💡 | Sprinkle it with kindness 😇 | Tell your friends 👍 | Share with us 💗,"Brentwood, Essex",False,251,158,https://t.co/NtySV6iIUO,From today until 30 June you can take part in the #GreatBritishBeeCount 🐝 Over 270 species have been recorded in GB… https://t.co/rNKdn4pagI,"[{'text': 'GreatBritishBeeCount', 'indices': [50, 71]}]","[{'url': 'https://t.co/rNKdn4pagI', 'expanded_url': 'https://twitter.com/i/web/status/996998789721395200', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]",[],
996998277647118336,405893383,,,2018-05-17 06:18:07,,Twitter Web Client,Simon Berenyi,simonberenyi,Sat Nov 05 23:31:09 +0000 2011,18988,"A Passionate Entrepreneur and Founder. @waspkilluk Keep Going, Never Stop!","Bristol, England",False,2978,2602,https://t.co/L8JLGeMay6,Bristol Pest Control: Honey Bees Drink @wasokilluk #bees #drink https://t.co/FrzAPpQydd,"[{'text': 'bees', 'indices': [51, 56]}, {'text': 'drink', 'indices': [57, 63]}]","[{'url': 'https://t.co/FrzAPpQydd', 'expanded_url': 'http://bristolpestcontrol.blogspot.com/2014/06/honey-bees-drink.html?spref=tw', 'display_url': 'bristolpestcontrol.blogspot.com/2014/06/honey-…', 'indices': [64, 87]}]",[],
996998181140467712,405893383,,,2018-05-17 06:17:44,,Twitter Web Client,Simon Berenyi,simonberenyi,Sat Nov 05 23:31:09 +0000 2011,18988,"A Passionate Entrepreneur and Founder. @waspkilluk Keep Going, Never Stop!","Bristol, England",False,2978,2602,https://t.co/L8JLGeMay6,Bristol Pest Control: Tree bumble Bees In A Wall #bees #bristol https://t.co/D4k669vR8V,"[{'text': 'bees', 'indices': [49, 54]}, {'text': 'bristol', 'indices': [55, 63]}]","[{'url': 'https://t.co/D4k669vR8V', 'expanded_url': 'http://bristolpestcontrol.blogspot.com/2014/06/tree-bumble-bees-in-wall.html?spref=tw', 'display_url': 'bristolpestcontrol.blogspot.com/2014/06/tree-b…', 'indices': [64, 87]}]",[],
996997645578194944,938417788472963072,,,2018-05-17 06:15:36,,Twitter for iPhone,Ray Shillito,shillito_ray,Wed Dec 06 14:40:10 +0000 2017,5718,"Scientist (@bayer4cropsus), been doing biotechnology for ever, Golfer, Proud Parent and Grandparent, Gardener, #Toastmaster, #AgVocate and opinions are my own.","North Carolina, USA",False,416,168,,RT @TerryDaynard: Sounds like there's an extreme variation in winter survival of honey #bees across Ontario and Canada this spring. Will th…,"[{'text': 'bees', 'indices': [87, 92]}]",[],"[{'screen_name': 'TerryDaynard', 'name': 'Terry Daynard', 'id': 490618480, 'id_str': '490618480', 'indices': [3, 16]}]",996909185613869056
996997407303909376,33470578,,,2018-05-17 06:14:39,,Twitter Web Client,Aurecon,Aurecon,Mon Apr 20 09:40:30 +0000 2009,9092,"Aurecon is an #engineering and infrastructure advisory company, but not as you know it. We’ve reimagined engineering. #BringingIdeasToLife",Global,True,8524,4336,http://t.co/0CPyB0oU,RT @jagungal1: The @Aust_Parliament #bees are now online thanks to an @OSBeehives IoT sensor pack! Installed on the top cover of the @Aurec…,"[{'text': 'bees', 'indices': [36, 41]}]",[],"[{'screen_name': 'jagungal1', 'name': 'cormac farrell', 'id': 903255950, 'id_str': '903255950', 'indices': [3, 13]}, {'screen_name': 'Aust_Parliament', 'name': 'Australian Parliament House', 'id': 3320990216, 'id_str': '3320990216', 'indices': [19, 35]}, {'screen_name': 'OSBeehives', 'name': 'OSBeehives', 'id': 1847951166, 'id_str': '1847951166', 'indices': [70, 81]}]",996986863649832960
996996557894504448,38718404,,,2018-05-17 06:11:17,,Twitter for iPhone,ARC SNI,arc_sni,Fri May 08 18:41:11 +0000 2009,9692,"Assistant Regional Commandant - Scotland & Northern Ireland Region - Air Training Corps, RAFAC. Also, the SNI Deputy Regional Adv Trg Tech Officer","Air Cadet Regional HQ (SNI), Leuchars, Scotland",False,711,597,,"RT @friends_earth: Wowee! Over 10,000 people have already registered to take part in 2018's #GreatBritishBeeCount  🐝  Join them here: https…","[{'text': 'GreatBritishBeeCount', 'indices': [92, 113]}]",[],"[{'screen_name': 'friends_earth', 'name': 'Friends of the Earth', 'id': 20329672, 'id_str': '20329672', 'indices': [3, 17]}]",996438183826132992
996996158269607936,834980908813979648,,,2018-05-17 06:09:42,,Twitter Web Client,Sal W.,Sa67652482,Fri Feb 24 04:18:56 +0000 2017,9698,Friendly environment enthusiast 🌴🌊 animal w/fare 🦊🐶🐱🐇🐈🐄🐾🦔🐘🦏,,False,320,570,,RT @NewForestSussed: Hey @Tesco knowing how keen Meghan &amp; Harry are 2 support @sascampaigns I’m sure they wouldn’t like you promoting celeb…,[],[],"[{'screen_name': 'NewForestSussed', 'name': 'Sussed in the Forest', 'id': 2945688419, 'id_str': '2945688419', 'indices': [3, 19]}, {'screen_name': 'Tesco', 'name': 'Tesco', 'id': 271986064, 'id_str': '271986064', 'indices': [25, 31]}, {'screen_name': 'sascampaigns', 'name': 'SurfersAgainstSewage', 'id': 50278507, 'id_str': '50278507', 'indices': [82, 95]}]",996640299400204289
996996021296291840,23356179,,,2018-05-17 06:09:09,,Facebook,Yours *TrulyJuly*,TrulyJuly,Sun Mar 08 21:21:12 +0000 2009,6983,I do everything content: https://t.co/m241QumawV,Cape Town,False,857,2442,https://t.co/m241QumawV,"What a #buzz! #Swarming #bees in our #garden. #UrbanGardening
https://t.co/JXNocxzLY4 https://t.co/SlxLEqHAG6","[{'text': 'buzz', 'indices': [7, 12]}, {'text': 'Swarming', 'indices': [14, 23]}, {'text': 'bees', 'indices': [24, 29]}, {'text': 'garden', 'indices': [37, 44]}, {'text': 'UrbanGardening', 'indices': [46, 61]}]","[{'url': 'https://t.co/JXNocxzLY4', 'expanded_url': 'https://trulyjuly.wordpress.com/2018/05/17/the-bees-are-swarming', 'display_url': 'trulyjuly.wordpress.com/2018/05/17/the…', 'indices': [62, 85]}, {'url': 'https://t.co/SlxLEqHAG6', 'expanded_url': 'https://trulyjuly.wordpress.com/2018/05/17/the-bees-are-swarming/', 'display_url': 'trulyjuly.wordpress.com/2018/05/17/the…', 'indices': [86, 109]}]",[],
996995975330893825,3317783211,,,2018-05-17 06:08:58,,Twitter for iPad,George Purdy,George_Purdy_,Wed Jun 10 19:44:37 +0000 2015,1452,wildlife lover who is interested in ornithology and botany. Springwatch and Gardeners World fan!,,False,423,77,,"Join the Great British Bee Count
I've just spotted Banded White-Tailed Bumblebees in the Great British Bee Count. S… https://t.co/uKmMfmVc1D",[],"[{'url': 'https://t.co/uKmMfmVc1D', 'expanded_url': 'https://twitter.com/i/web/status/996995975330893825', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]",[],
996995763401056259,236453340,,,2018-05-17 06:08:07,,Twitter Web Client,Vicky Gibbens,vickygibbens,Mon Jan 10 16:38:27 +0000 2011,2283,UCB 1 Sunday Breakfast Presenter 6am-10am & Broadcast Journalist. You can also find me on Facebook. All views here are my own & not that of UCB,Stoke-on-Trent,False,827,270,http://t.co/e6bOfljuLC,"Will you be taking part in the #GreatBritishBeeCount / 270 species of bee, 26 species of bumblebee &amp; just 1 honey b… https://t.co/acZOi5fY4Z","[{'text': 'GreatBritishBeeCount', 'indices': [31, 52]}]","[{'url': 'https://t.co/acZOi5fY4Z', 'expanded_url': 'https://twitter.com/i/web/status/996995763401056259', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [121, 144]}]",[],
996995239989702656,949917826588053504,,,2018-05-17 06:06:03,,Twitter for iPhone,Annabel✨,flattestearther,Sun Jan 07 08:17:13 +0000 2018,2409,I watch tv shows with long hiatus' because I like to suffer // Insta: https://t.co/RQxEs9j4zW.l,"Coventry, England",False,74,378,,RT @SonnyBeez: Wanna help #bees? Of course you do. Here's an easy way YOU can help them: https://t.co/AXkhe5z4oz,"[{'text': 'bees', 'indices': [26, 31]}]",[],"[{'screen_name': 'SonnyBeez', 'name': 'SonnyBee', 'id': 589164746, 'id_str': '589164746', 'indices': [3, 13]}]",996856919108280323
996995158397915136,912740771039768581,996670277261119490,238096056,2018-05-17 06:05:43,foeeurope,Twitter Web Client,Dean Gombe,gombe_dean,Tue Sep 26 18:08:52 +0000 2017,1288,#Environmentalist #WASH #Water conservation #Climatechange|| #Renewable Energy #wastewater use @HuezaCo.,"Nairobi, Kenya",False,160,446,,@foeeurope @FoEint @friends_earth @Young_FoEE @foeireland @foe_us @FoEScot @foe_ni @FoEMalta @FoECyprus Benjamin Ne… https://t.co/mo7n9rgZt4,[],"[{'url': 'https://t.co/mo7n9rgZt4', 'expanded_url': 'https://twitter.com/i/web/status/996995158397915136', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]","[{'screen_name': 'foeeurope', 'name': 'Friends of the Earth', 'id': 238096056, 'id_str': '238096056', 'indices': [0, 10]}, {'screen_name': 'FoEint', 'name': 'Friends of the Earth', 'id': 38625677, 'id_str': '38625677', 'indices': [11, 18]}, {'screen_name': 'friends_earth', 'name': 'Friends of the Earth', 'id': 20329672, 'id_str': '20329672', 'indices': [19, 33]}, {'screen_name': 'Young_FoEE', 'name': 'Young Friends of the Earth Europe', 'id': 2168408323, 'id_str': '2168408323', 'indices': [34, 45]}, {'screen_name': 'foeireland', 'name': 'Friends of the Earth', 'id': 221051476, 'id_str': '221051476', 'indices': [46, 57]}, {'screen_name': 'foe_us', 'name': 'Friends of the Earth', 'id': 19539716, 'id_str': '19539716', 'indices': [58, 65]}, {'screen_name': 'FoEScot', 'name': 'FoE Scotland', 'id': 57636902, 'id_str': '57636902', 'indices': [66, 74]}, {'screen_name': 'foe_ni', 'name': 'Friends of the Earth', 'id': 386059277, 'id_str': '386059277', 'indices': [75, 82]}, {'screen_name': 'FoEMalta', 'name': 'FoE Malta', 'id': 2485279081, 'id_str': '2485279081', 'indices': [83, 92]}, {'screen_name': 'FoECyprus', 'name': 'FoE Cyprus', 'id': 51037537, 'id_str': '51037537', 'indices': [93, 103]}]",
996994665441316864,23356179,,,2018-05-17 06:03:46,,Facebook,Yours *TrulyJuly*,TrulyJuly,Sun Mar 08 21:21:12 +0000 2009,6983,I do everything content: https://t.co/m241QumawV,Cape Town,False,857,2442,https://t.co/m241QumawV,"What a #buzz! #Swarming #bees in our #garden. #UrbanGardening
https://t.co/SlxLEqHAG6 https://t.co/SlxLEqHAG6","[{'text': 'buzz', 'indices': [7, 12]}, {'text': 'Swarming', 'indices': [14, 23]}, {'text': 'bees', 'indices': [24, 29]}, {'text': 'garden', 'indices': [37, 44]}, {'text': 'UrbanGardening', 'indices': [46, 61]}]","[{'url': 'https://t.co/SlxLEqHAG6', 'expanded_url': 'https://trulyjuly.wordpress.com/2018/05/17/the-bees-are-swarming/', 'display_url': 'trulyjuly.wordpress.com/2018/05/17/the…', 'indices': [62, 85]}, {'url': 'https://t.co/SlxLEqHAG6', 'expanded_url': 'https://trulyjuly.wordpress.com/2018/05/17/the-bees-are-swarming/', 'display_url': 'trulyjuly.wordpress.com/2018/05/17/the…', 'indices': [86, 109]}]",[],
996994597606785025,23356179,,,2018-05-17 06:03:29,,WordPress.com,Yours *TrulyJuly*,TrulyJuly,Sun Mar 08 21:21:12 +0000 2009,6983,I do everything content: https://t.co/m241QumawV,Cape Town,False,857,2442,https://t.co/m241QumawV,What a #buzz! #Swarming #bees in our #garden. #UrbanGardening https://t.co/SlxLEqHAG6 https://t.co/ja3pfE7WiE,"[{'text': 'buzz', 'indices': [7, 12]}, {'text': 'Swarming', 'indices': [14, 23]}, {'text': 'bees', 'indices': [24, 29]}, {'text': 'garden', 'indices': [37, 44]}, {'text': 'UrbanGardening', 'indices': [46, 61]}]","[{'url': 'https://t.co/SlxLEqHAG6', 'expanded_url': 'https://trulyjuly.wordpress.com/2018/05/17/the-bees-are-swarming/', 'display_url': 'trulyjuly.wordpress.com/2018/05/17/the…', 'indices': [62, 85]}]",[],
996993860785131521,73983320,,,2018-05-17 06:00:34,,Twitter for Android,Alison Knott,AlisonShearerK,Sun Sep 13 21:49:43 +0000 2009,712,,Chester,False,600,1921,,RT @helentandy: We had a fantastic event last night - but I was too busy hosting to #chestertweet - @ChesterFoE @chesterzoo @LearnatCZ #Haw…,"[{'text': 'chestertweet', 'indices': [84, 97]}]",[],"[{'screen_name': 'helentandy', 'name': 'Helen-EthicalAdviser', 'id': 19856695, 'id_str': '19856695', 'indices': [3, 14]}, {'screen_name': 'ChesterFoE', 'name': 'ChesterFoE', 'id': 616391206, 'id_str': '616391206', 'indices': [100, 111]}, {'screen_name': 'chesterzoo', 'name': 'Chester Zoo', 'id': 92761302, 'id_str': '92761302', 'indices': [112, 123]}, {'screen_name': 'LearnatCZ', 'name': 'Chester Zoo Learning', 'id': 738005978294145024, 'id_str': '738005978294145024', 'indices': [124, 134]}]",996991629813846016
996993719520899074,41182394,,,2018-05-17 06:00:00,,TweetDeck,Birmingham FOE,Bham_FOE,Tue May 19 19:01:47 +0000 2009,23573,"Birmingham Friends of the Earth, campaigning at local, regional and national level.","Birmingham, UK",False,4298,1198,http://t.co/3SM9pmiFyT,"EXCITING NEWS! The #GreatBritishBeeCount starts TODAY!  Find out more here...

https://t.co/ayKEheWUOW

#savethebees","[{'text': 'GreatBritishBeeCount', 'indices': [19, 40]}, {'text': 'savethebees', 'indices': [104, 116]}]","[{'url': 'https://t.co/ayKEheWUOW', 'expanded_url': 'https://friendsoftheearth.uk/bee-count', 'display_url': 'friendsoftheearth.uk/bee-count', 'indices': [79, 102]}]",[],
996993570761527296,971696869926735872,,,2018-05-17 05:59:25,,Twitter for Android,David Baracchi,David_Baracchi,Thu Mar 08 10:39:21 +0000 2018,18,,"Toulouse, France",False,19,56,https://t.co/b1NHXplCeE,RT @EthologyScience: #Bees have the waggle dance. #Wasps have drumming https://t.co/IVOX5uSSLQ,"[{'text': 'Bees', 'indices': [21, 26]}, {'text': 'Wasps', 'indices': [50, 56]}]","[{'url': 'https://t.co/IVOX5uSSLQ', 'expanded_url': 'https://www.sciencedaily.com/releases/2018/05/180515113553.htm', 'display_url': 'sciencedaily.com/releases/2018/…', 'indices': [71, 94]}]","[{'screen_name': 'EthologyScience', 'name': 'Animal Behaviour', 'id': 816471540, 'id_str': '816471540', 'indices': [3, 19]}]",996731388169670656
996993311989731328,19625032,,,2018-05-17 05:58:23,,Twitter for iPhone,Tessa Foley,Unhelpable,Tue Jan 27 23:42:03 +0000 2009,4096,"Poet. Bisexual. Corbynista Sista. Fruit of Flitwick, Beds. MA Creative Writing, Portsmouth. Purplehead.",Southsea,False,349,619,https://t.co/PZy6v2Lu7N,"RT @greencceyes: Our @portsmouthuni green space is awash with colour!
So many beautiful flowers just waiting to be pollinated. 
#NaturePhot…",[],[],"[{'screen_name': 'greencceyes', 'name': 'CCI Green Group, UOP', 'id': 3439330066, 'id_str': '3439330066', 'indices': [3, 15]}, {'screen_name': 'portsmouthuni', 'name': 'University of Portsmouth', 'id': 19541040, 'id_str': '19541040', 'indices': [21, 35]}]",996764636694368256
996992876872642560,753342522810925057,,,2018-05-17 05:56:39,,Twitter for Android,Mark Townend,SpeccyTechy,Wed Jul 13 21:37:08 +0000 2016,4043,"Christian 1st, devoted husband and dad, IT/AV Technician, advancing green novice. I stand against #fracking, am a #NIMBY, the UK is our backyard.","Huddersfield, England",False,914,596,,RT @friends_earth: ⚡️Breaking news: Huge thanks to the 294 lords who believe our #environment deserves proper protection after #Brexit. Tod…,"[{'text': 'environment', 'indices': [81, 93]}, {'text': 'Brexit', 'indices': [127, 134]}]",[],"[{'screen_name': 'friends_earth', 'name': 'Friends of the Earth', 'id': 20329672, 'id_str': '20329672', 'indices': [3, 17]}]",996796529238257664
